"user_id","course_id","item_id","module_id","item_start_ts","item_complete_ts","module_order"
"466207","7A1yFTaREeWWBQrVFXqd","THOt","AWp2","2016-09-24 16:09:15.894","2016-09-24 16:10:08.63","2"
"4630","7A1yFTaREeWWBQrVFXqd","L0qD","6Zdm","2016-04-24 20:27:22.998","[NULL]","0"
"445983","RMFRum1BEeWXrA6ju0fv","HNo9","UlD0","2016-02-27 12:48:44.537","2016-02-27 12:48:44.537","0"
"571878","RMFRum1BEeWXrA6ju0fv","pAba","xeqL","2016-02-22 12:09:35.113","2016-02-22 12:43:09.434","1"
"163121","7A1yFTaREeWWBQrVFXqd","eqEg","xNVL","2016-05-09 10:22:00.332","2016-05-09 10:22:00.332","6"
"452201","RMFRum1BEeWXrA6ju0fv","wkAH","nCCL","2016-07-03 04:16:19.269","2016-07-03 04:22:09.956","3"
"232737","RMFRum1BEeWXrA6ju0fv","MzJQ","nCCL","2016-11-16 20:06:29.629","2016-11-16 20:32:47.356","3"
"428987","RMFRum1BEeWXrA6ju0fv","MzJQ","6BaZ","2016-01-10 14:35:14.46","2016-01-10 14:46:33.687","2"
"67832","7A1yFTaREeWWBQrVFXqd","RqkS","AWp2","2016-07-17 20:18:02.371","2016-07-17 20:18:02.371","2"
"551865","GdeNrll1EeSROyIACtiV","BuFz","C36e","2016-04-19 01:13:51.278","2016-04-19 01:15:36.164","2"
"237860","GdeNrll1EeSROyIACtiV","fWyi","VaMv","2016-10-31 20:07:38.755","[NULL]","1"
"466207","7A1yFTaREeWWBQrVFXqd","plCV","xNVL","2016-09-15 12:27:08.615","[NULL]","6"
"584510","7A1yFTaREeWWBQrVFXqd","VIbt","AWp2","2016-02-14 09:33:54.201","2016-02-14 09:33:54.201","2"
"595001","GdeNrll1EeSROyIACtiV","bwfi","VaMv","2016-09-14 21:19:44.668","[NULL]","1"
"563741","GdeNrll1EeSROyIACtiV","mrPn","Ebrt","2016-05-19 06:49:11.706","[NULL]","3"
"193668","RMFRum1BEeWXrA6ju0fv","u7in","xeqL","2016-11-16 20:56:56.269","2016-11-16 21:05:46.311","1"
"376444","RMFRum1BEeWXrA6ju0fv","HW3T","UlD0","2016-04-21 14:17:20.129","2016-04-21 14:19:18.031","0"
"304134","GdeNrll1EeSROyIACtiV","7MK7","Ebrt","2016-04-19 13:37:39.026","[NULL]","3"
"68121","GdeNrll1EeSROyIACtiV","nnVj","VaMv","2016-02-22 22:25:50.068","2016-02-22 22:34:48.31","1"
"304134","GdeNrll1EeSROyIACtiV","bJW5","Ebrt","2016-05-14 15:03:20.926","2016-05-14 15:03:20.926","3"
"657785","GdeNrll1EeSROyIACtiV","WNYP","C36e","2016-06-06 00:45:32.797","2016-06-06 00:50:04.528","2"
"696608","RMFRum1BEeWXrA6ju0fv","Ge1i","nCCL","2016-09-01 06:18:56.859","2016-09-01 06:18:56.859","3"
"78405","RMFRum1BEeWXrA6ju0fv","PDOO","nCCL","2016-02-14 18:05:17.928","2016-02-14 18:06:12.309","3"
"551865","7A1yFTaREeWWBQrVFXqd","e5jg","AWp2","2016-02-09 09:50:32.646","2016-02-09 10:48:02.634","2"
"190277","RMFRum1BEeWXrA6ju0fv","iaPr","nCCL","2016-06-19 15:31:03.362","2016-06-19 15:40:29.757","3"
"131266","7A1yFTaREeWWBQrVFXqd","i73q","AWp2","2016-04-15 17:54:12.856","2016-04-15 17:59:01.842","2"
"587828","RMFRum1BEeWXrA6ju0fv","IYp9","6BaZ","2016-03-03 23:28:22.54","2016-03-03 23:28:22.54","2"
"35610","7A1yFTaREeWWBQrVFXqd","u3Fb","Avge","2016-12-05 19:51:09.855","2016-12-05 19:57:57.636","5"
"109127","GdeNrll1EeSROyIACtiV","p7wR","VaMv","2016-11-27 07:57:29.387","2016-11-27 08:01:09.30","1"
"518312","RMFRum1BEeWXrA6ju0fv","X300","xeqL","2016-01-31 10:09:22.533","2016-01-31 10:09:22.533","1"
"567746","RMFRum1BEeWXrA6ju0fv","of2k","xeqL","2016-09-01 15:03:32.84","[NULL]","1"
"237860","7A1yFTaREeWWBQrVFXqd","7APq","6Zdm","2016-12-22 13:47:18.143","[NULL]","0"
"31655","RMFRum1BEeWXrA6ju0fv","IUUh","xeqL","2016-03-23 09:41:10.534","2016-03-23 09:45:36.688","1"
"676756","RMFRum1BEeWXrA6ju0fv","3CIU","xeqL","2016-04-12 14:11:02.565","[NULL]","1"
"335122","GdeNrll1EeSROyIACtiV","bwfi","Ebrt","2016-04-26 04:46:27.529","2016-04-26 04:46:27.529","3"
"664642","RMFRum1BEeWXrA6ju0fv","qFvz","UlD0","2016-01-10 11:26:17.244","2016-01-10 11:48:49.724","0"
"35610","7A1yFTaREeWWBQrVFXqd","1N34","AWp2","2016-12-10 19:28:53.786","2016-12-10 19:28:53.786","2"
"466077","RMFRum1BEeWXrA6ju0fv","YOBK","xeqL","2016-05-23 11:42:17.905","2016-05-23 11:46:37.508","1"
"518312","7A1yFTaREeWWBQrVFXqd","vjiO","a91A","2016-11-14 11:22:02.845","2016-11-14 11:25:58.533","3"
"493750","GdeNrll1EeSROyIACtiV","WNYP","VaMv","2016-01-16 03:54:10.708","2016-01-16 04:00:12.574","1"
"107503","RMFRum1BEeWXrA6ju0fv","8B52","UlD0","2016-03-04 08:25:32.695","2016-03-04 08:26:23.336","0"
"410099","7A1yFTaREeWWBQrVFXqd","EFuQ","Avge","2016-05-26 17:32:18.798","2016-05-26 17:32:18.798","5"
"584510","RMFRum1BEeWXrA6ju0fv","YOBK","6BaZ","2016-01-26 19:23:26.282","[NULL]","2"
"466207","RMFRum1BEeWXrA6ju0fv","PDOO","6BaZ","2016-12-27 12:30:43.516","2017-01-13 17:27:18.746","2"
"302840","GdeNrll1EeSROyIACtiV","1Mpw","U70C","2016-01-07 06:47:48.818","2016-01-07 06:57:13.305","0"
"518312","7A1yFTaREeWWBQrVFXqd","pa6B","xNVL","2016-11-14 11:38:42.214","2016-11-14 11:39:02.697","6"
"466207","7A1yFTaREeWWBQrVFXqd","V5mR","Avge","2016-09-24 15:43:59.788","2016-09-24 16:08:28.86","5"
"642798","7A1yFTaREeWWBQrVFXqd","u3Fb","JpGj","2016-08-18 09:24:40.234","[NULL]","4"
"657785","GdeNrll1EeSROyIACtiV","WNYP","VaMv","2016-06-06 00:45:32.797","2016-06-06 00:50:04.528","1"
"226466","GdeNrll1EeSROyIACtiV","AJTy","C36e","2016-04-24 17:22:23.207","2016-04-24 17:28:33.834","2"
"428987","RMFRum1BEeWXrA6ju0fv","U2Ih","xeqL","2016-02-25 09:39:55.712","2016-02-25 09:39:55.712","1"
"518312","RMFRum1BEeWXrA6ju0fv","IHss","xeqL","2016-01-31 10:12:03.301","[NULL]","1"
"37901","7A1yFTaREeWWBQrVFXqd","VIbt","Avge","2016-05-10 02:37:14.847","2016-05-10 02:37:14.847","5"
"466207","7A1yFTaREeWWBQrVFXqd","VwTr","AWp2","2016-09-27 14:42:04.308","2016-10-04 12:17:51.606","2"
"304134","7A1yFTaREeWWBQrVFXqd","4ahK","VVmL","2016-04-23 17:05:24.777","[NULL]","1"
"419075","7A1yFTaREeWWBQrVFXqd","W0U3","AWp2","2016-02-14 02:31:16.669","2016-02-14 02:31:16.669","2"
"551865","7A1yFTaREeWWBQrVFXqd","obNE","a91A","2016-02-08 05:53:10.029","2016-02-08 05:59:43.056","3"
"260834","RMFRum1BEeWXrA6ju0fv","Ge1i","nCCL","2016-02-08 10:24:02.321","2016-02-08 10:24:02.321","3"
"466077","7A1yFTaREeWWBQrVFXqd","jxql","Avge","2016-05-06 18:46:23.992","2016-05-06 18:46:23.992","5"
"54517","RMFRum1BEeWXrA6ju0fv","4osP","UlD0","2016-04-19 17:11:21.971","[NULL]","0"
"657785","GdeNrll1EeSROyIACtiV","BuFz","U70C","2016-06-06 00:36:28.801","2016-06-06 00:44:10.587","0"
"445983","RMFRum1BEeWXrA6ju0fv","BM3d","nCCL","2016-03-03 20:43:00.561","2016-03-03 20:55:53.561","3"
"503067","RMFRum1BEeWXrA6ju0fv","bQ5B","UlD0","2016-01-08 13:06:11.895","2016-04-24 06:00:14.96","0"
"107503","7A1yFTaREeWWBQrVFXqd","Ktdf","a91A","2016-01-18 12:37:11.43","2016-01-18 13:18:41.664","3"
"642197","7A1yFTaREeWWBQrVFXqd","L0qD","Avge","2016-02-10 22:08:33.576","2016-02-10 22:19:56.589","5"
"642798","7A1yFTaREeWWBQrVFXqd","Ktdf","a91A","2016-08-18 09:01:57.118","[NULL]","3"
"226466","RMFRum1BEeWXrA6ju0fv","8B52","nCCL","2016-03-28 17:16:50.119","2016-03-28 17:17:28.197","3"
"493750","RMFRum1BEeWXrA6ju0fv","amLg","6BaZ","2016-12-17 22:18:29.143","2016-12-18 00:21:40.207","2"
"563741","GdeNrll1EeSROyIACtiV","BuFz","C36e","2016-05-19 06:48:24.029","[NULL]","2"
"39383","7A1yFTaREeWWBQrVFXqd","plCV","6Zdm","2016-05-04 17:43:32.784","[NULL]","0"
"418754","RMFRum1BEeWXrA6ju0fv","3CIU","xeqL","2016-01-06 19:46:42.202","2016-01-06 19:49:28.793","1"
"31655","7A1yFTaREeWWBQrVFXqd","4ahK","VVmL","2016-08-10 20:39:38.481","2016-08-11 13:22:24.166","1"
"419075","7A1yFTaREeWWBQrVFXqd","Ktdf","xNVL","2016-02-24 18:58:36.381","[NULL]","6"
"619014","7A1yFTaREeWWBQrVFXqd","nldq","JpGj","2016-05-09 16:17:02.035","2016-05-09 16:20:55.936","4"
"642798","RMFRum1BEeWXrA6ju0fv","4osP","UlD0","2016-11-28 19:16:33.122","2016-12-31 13:47:22.369","0"
"190277","7A1yFTaREeWWBQrVFXqd","W0U3","VVmL","2016-01-20 17:51:47.947","2016-01-20 17:51:47.947","1"
"664642","GdeNrll1EeSROyIACtiV","L4yK","Ebrt","2016-09-12 10:49:37.622","2016-09-12 11:05:56.553","3"
"226466","GdeNrll1EeSROyIACtiV","9BqZ","VaMv","2016-04-24 19:15:15.278","2016-04-24 19:25:21.978","1"
"304134","RMFRum1BEeWXrA6ju0fv","nIcO","UlD0","2016-04-07 17:55:50.886","2016-04-07 17:57:30.753","0"
"518312","RMFRum1BEeWXrA6ju0fv","Eidk","6BaZ","2016-01-31 10:11:15.734","[NULL]","2"
"190277","7A1yFTaREeWWBQrVFXqd","eqEg","6Zdm","2016-01-20 17:52:00.269","2016-01-20 17:52:00.269","0"
"53694","7A1yFTaREeWWBQrVFXqd","hfT8","Avge","2016-07-26 09:19:42.234","2016-07-26 09:19:42.234","5"
"480039","RMFRum1BEeWXrA6ju0fv","wkAH","xeqL","2016-06-21 21:53:52.795","2016-06-21 22:31:23.37","1"
"335122","GdeNrll1EeSROyIACtiV","BuFz","Ebrt","2016-05-02 03:59:03.189","2016-05-02 04:05:43.137","3"
"163121","RMFRum1BEeWXrA6ju0fv","nobf","UlD0","2016-02-05 08:51:14.268","2016-02-11 04:44:44.29","0"
"664642","7A1yFTaREeWWBQrVFXqd","nldq","xNVL","2016-04-09 09:01:46.123","2016-04-09 09:15:15.189","6"
"4630","GdeNrll1EeSROyIACtiV","Lus6","U70C","2016-02-15 03:21:56.205","2016-02-15 03:21:56.205","0"
"30737","7A1yFTaREeWWBQrVFXqd","NhDl","Avge","2016-08-03 08:26:43.348","2016-08-03 08:27:38.965","5"
"503067","RMFRum1BEeWXrA6ju0fv","R8pf","UlD0","2016-01-12 09:43:28.818","[NULL]","0"
"75837","7A1yFTaREeWWBQrVFXqd","63qw","a91A","2016-01-18 16:32:35.196","2016-01-18 16:38:08.489","3"
"179604","GdeNrll1EeSROyIACtiV","EvHT","VaMv","2016-02-13 22:06:45.916","2016-02-13 22:06:45.916","1"
"35610","RMFRum1BEeWXrA6ju0fv","ek1g","xeqL","2016-08-09 19:44:46.821","2016-08-09 19:45:57.233","1"
"567746","7A1yFTaREeWWBQrVFXqd","63qw","6Zdm","2016-08-22 09:52:31.40","2016-08-22 10:00:45.119","0"
"493750","GdeNrll1EeSROyIACtiV","4B5f","U70C","2016-01-11 22:48:37.167","2016-01-11 22:53:15.84","0"
"39383","7A1yFTaREeWWBQrVFXqd","snP1","Avge","2016-05-04 17:36:37.011","2016-05-04 17:39:56.239","5"
"18256","RMFRum1BEeWXrA6ju0fv","Ne4E","UlD0","2016-02-15 21:27:13.091","[NULL]","0"
"13439","RMFRum1BEeWXrA6ju0fv","Gwlx","nCCL","2016-08-20 07:31:38.204","2016-08-20 07:33:09.235","3"
"657785","RMFRum1BEeWXrA6ju0fv","pAba","nCCL","2016-01-31 19:00:14.007","2016-01-31 19:14:46.02","3"
"502753","RMFRum1BEeWXrA6ju0fv","cnA4","nCCL","2016-11-28 06:51:12.003","2016-11-28 06:57:48.89","3"
"226466","RMFRum1BEeWXrA6ju0fv","hZgB","6BaZ","2016-04-10 23:39:53.878","2016-04-11 00:05:47.902","2"
"107503","RMFRum1BEeWXrA6ju0fv","Obj7","xeqL","2016-03-04 06:48:27.178","2016-03-04 06:48:27.178","1"
"551988","7A1yFTaREeWWBQrVFXqd","qsBP","JpGj","2016-10-26 13:07:15.739","2016-10-26 13:20:32.315","4"
"584510","7A1yFTaREeWWBQrVFXqd","THOt","6Zdm","2016-02-13 18:16:48.315","2016-02-13 18:17:52.125","0"
"445983","7A1yFTaREeWWBQrVFXqd","hfT8","JpGj","2016-02-28 22:57:33.351","2016-02-28 22:57:33.351","4"
"577731","GdeNrll1EeSROyIACtiV","CtdD","U70C","2016-01-03 08:58:02.214","2016-01-03 11:52:42.879","0"
"254679","GdeNrll1EeSROyIACtiV","nUOh","Ebrt","2016-12-28 19:26:11.407","2016-12-28 19:27:15.782","3"
"78405","7A1yFTaREeWWBQrVFXqd","vjiO","6Zdm","2016-01-03 20:05:05.126","2016-01-03 20:14:50.244","0"
"193668","7A1yFTaREeWWBQrVFXqd","hfT8","VVmL","2016-01-15 15:05:50.52","2016-01-15 15:05:50.52","1"
"657785","RMFRum1BEeWXrA6ju0fv","w1c7","6BaZ","2016-02-14 22:36:39.30","2016-02-14 22:36:39.30","2"
"690924","7A1yFTaREeWWBQrVFXqd","hfT8","Avge","2016-07-06 02:02:59.73","2016-07-06 02:02:59.73","5"
"551865","RMFRum1BEeWXrA6ju0fv","kz1L","6BaZ","2016-02-12 07:13:35.764","2016-02-12 07:17:34.229","2"
"676756","7A1yFTaREeWWBQrVFXqd","h9d5","a91A","2016-12-30 08:57:25.175","2016-12-30 09:00:30.693","3"
"551865","RMFRum1BEeWXrA6ju0fv","wkAH","nCCL","2016-02-12 04:49:52.499","2016-02-12 06:21:03.071","3"
"419075","7A1yFTaREeWWBQrVFXqd","TIAK","6Zdm","2016-03-25 15:55:29.333","2016-05-03 20:03:19.494","0"
"31655","RMFRum1BEeWXrA6ju0fv","w98B","6BaZ","2016-03-23 09:49:23.518","2016-03-23 09:51:22.897","2"
"163121","RMFRum1BEeWXrA6ju0fv","Jm1s","6BaZ","2016-02-11 06:05:22.924","[NULL]","2"
"93471","RMFRum1BEeWXrA6ju0fv","Ge1i","6BaZ","2016-01-17 18:23:00.419","2016-01-17 18:23:00.419","2"
"18256","RMFRum1BEeWXrA6ju0fv","qedl","UlD0","2016-02-15 13:46:11.069","2016-02-15 21:04:56.206","0"
"163121","RMFRum1BEeWXrA6ju0fv","Qy8b","nCCL","2016-02-05 07:09:20.315","2016-02-05 08:50:44.036","3"
"89021","RMFRum1BEeWXrA6ju0fv","IYp9","nCCL","2016-11-15 20:26:23.698","[NULL]","3"
"68121","RMFRum1BEeWXrA6ju0fv","YOBK","6BaZ","2016-03-08 18:42:35.493","2016-03-08 18:46:54.272","2"
"6334","RMFRum1BEeWXrA6ju0fv","IUUh","xeqL","2016-01-19 16:54:45.392","2016-01-19 16:59:22.736","1"
"6334","RMFRum1BEeWXrA6ju0fv","zbDv","xeqL","2016-01-16 11:48:15.173","2016-01-16 11:48:15.173","1"
"68121","RMFRum1BEeWXrA6ju0fv","qozq","xeqL","2016-04-01 15:59:42.39","2016-04-01 16:09:22.681","1"
"226466","7A1yFTaREeWWBQrVFXqd","jxql","JpGj","2016-05-04 13:17:48.978","2016-05-04 13:17:48.978","4"
"563741","GdeNrll1EeSROyIACtiV","sAVP","C36e","2016-05-19 06:48:04.208","[NULL]","2"
"68121","RMFRum1BEeWXrA6ju0fv","w1c7","xeqL","2016-04-02 22:05:22.336","2016-04-02 22:05:22.336","1"
"226466","GdeNrll1EeSROyIACtiV","CpYT","Ebrt","2016-04-26 21:56:01.381","2016-04-26 21:56:01.381","3"
"6334","RMFRum1BEeWXrA6ju0fv","lYHL","UlD0","2016-01-18 22:07:33.243","2016-01-18 22:12:19.418","0"
"502753","RMFRum1BEeWXrA6ju0fv","hVKH","6BaZ","2016-12-16 02:23:15.735","2016-12-16 02:27:33.792","2"
"480039","7A1yFTaREeWWBQrVFXqd","oEjg","Avge","2016-03-09 16:34:54.206","2016-03-09 16:34:54.206","5"
"179604","GdeNrll1EeSROyIACtiV","bwfi","VaMv","2016-02-13 22:25:36.998","2016-02-13 22:25:36.998","1"
"107503","RMFRum1BEeWXrA6ju0fv","72i8","nCCL","2016-03-29 13:11:33.872","2016-03-29 13:11:33.872","3"
"190277","RMFRum1BEeWXrA6ju0fv","Ge1i","UlD0","2016-06-05 20:57:20.021","2016-06-05 20:57:43.912","0"
"410099","7A1yFTaREeWWBQrVFXqd","WgsF","VVmL","2016-05-26 16:35:45.091","2016-05-26 16:52:15.999","1"
"518312","7A1yFTaREeWWBQrVFXqd","eqEg","Avge","2016-11-13 18:44:17.093","2016-11-13 18:44:27.417","5"
"193668","RMFRum1BEeWXrA6ju0fv","2xbd","nCCL","2016-11-13 16:18:41.059","2016-11-13 16:38:52.89","3"
"664642","GdeNrll1EeSROyIACtiV","uWQy","Ebrt","2016-09-12 10:25:21.793","2016-09-12 10:26:58.594","3"
"642798","RMFRum1BEeWXrA6ju0fv","hVKH","nCCL","2016-10-30 12:23:38.039","2016-10-30 12:29:28.224","3"
"232737","GdeNrll1EeSROyIACtiV","NoDe","Ebrt","2016-05-12 08:01:36.331","[NULL]","3"
"78405","RMFRum1BEeWXrA6ju0fv","2xbd","6BaZ","2016-02-14 18:47:32.393","2016-02-14 18:51:20.333","2"
"31655","RMFRum1BEeWXrA6ju0fv","w1c7","UlD0","2016-04-05 10:41:39.782","2016-04-05 10:41:39.782","0"
"679703","7A1yFTaREeWWBQrVFXqd","BZDB","JpGj","2016-01-05 20:32:33.464","2016-01-05 20:44:05.70","4"
"564170","RMFRum1BEeWXrA6ju0fv","OS8h","xeqL","2016-02-01 12:09:21.696","2016-02-01 13:27:17.378","1"
"128384","7A1yFTaREeWWBQrVFXqd","Ktdf","VVmL","2016-12-22 08:35:01.622","2016-12-22 08:37:19.812","1"
"163121","7A1yFTaREeWWBQrVFXqd","THOt","Avge","2016-06-04 10:33:33.864","2016-06-04 10:35:32.549","5"
"604252","7A1yFTaREeWWBQrVFXqd","WlvL","xNVL","2016-07-07 04:45:17.154","2016-07-07 04:45:22.58","6"
"604252","GdeNrll1EeSROyIACtiV","Emra","VaMv","2016-12-09 04:55:53.295","2016-12-09 04:57:26.489","1"
"68121","GdeNrll1EeSROyIACtiV","Emra","Ebrt","2016-02-22 19:10:11.513","2016-02-22 19:12:32.111","3"
"31655","7A1yFTaREeWWBQrVFXqd","eqEg","6Zdm","2016-07-30 23:54:01.708","2016-07-30 23:54:12.882","0"
"503067","RMFRum1BEeWXrA6ju0fv","zbDv","nCCL","2016-01-06 11:53:49.267","2016-01-06 11:53:49.267","3"
"551865","RMFRum1BEeWXrA6ju0fv","HW3T","xeqL","2016-02-12 07:10:43.487","2016-02-12 07:12:42.785","1"
"75837","7A1yFTaREeWWBQrVFXqd","Ktdf","a91A","2016-01-11 21:07:53.275","2016-01-11 21:09:14.594","3"
"260834","GdeNrll1EeSROyIACtiV","X7E9","U70C","2016-02-05 14:10:27.773","2016-02-05 14:16:19.446","0"
"642798","RMFRum1BEeWXrA6ju0fv","BvK2","nCCL","2016-12-23 19:14:57.255","2016-12-23 19:14:57.255","3"
"657785","GdeNrll1EeSROyIACtiV","7iJV","Ebrt","2016-05-17 01:13:39.973","2016-05-17 01:19:22.055","3"
"226466","7A1yFTaREeWWBQrVFXqd","63qw","AWp2","2016-05-05 13:27:44.294","2016-05-05 13:54:04.435","2"
"563741","7A1yFTaREeWWBQrVFXqd","jxql","VVmL","2016-06-07 07:22:12.558","2016-06-07 07:22:15.084","1"
"642798","RMFRum1BEeWXrA6ju0fv","Xnxt","xeqL","2016-12-23 10:25:54.08","2016-12-23 10:25:54.08","1"
"493750","GdeNrll1EeSROyIACtiV","KyGC","U70C","2016-03-08 21:42:00.747","2016-06-21 02:00:30.561","0"
"696608","GdeNrll1EeSROyIACtiV","CtdD","C36e","2016-09-14 14:45:41.817","2016-09-14 16:18:37.64","2"
"18256","RMFRum1BEeWXrA6ju0fv","lYHL","nCCL","2016-02-15 21:11:33.813","[NULL]","3"
"657785","7A1yFTaREeWWBQrVFXqd","vjiO","VVmL","2016-07-21 01:05:18.818","2016-07-22 20:29:23.872","1"
"664642","GdeNrll1EeSROyIACtiV","7iJV","VaMv","2016-09-12 05:00:44.84","2016-09-12 05:05:53.722","1"
"30737","7A1yFTaREeWWBQrVFXqd","e5jg","xNVL","2016-08-05 11:21:46.072","2016-08-08 15:30:39.098","6"
"68121","RMFRum1BEeWXrA6ju0fv","hZgB","6BaZ","2016-03-27 21:09:57.992","2016-03-27 21:25:44.609","2"
"190277","RMFRum1BEeWXrA6ju0fv","2xbd","nCCL","2016-06-06 16:59:54.399","2016-06-06 17:06:42.657","3"
"584510","7A1yFTaREeWWBQrVFXqd","Gecf","xNVL","2016-02-14 09:39:58.787","2016-02-14 09:43:53.452","6"
"335122","7A1yFTaREeWWBQrVFXqd","CZk7","Avge","2016-01-15 02:09:27.521","2016-01-15 02:12:49.69","5"
"109127","GdeNrll1EeSROyIACtiV","0PXP","VaMv","2016-11-27 03:54:34.423","[NULL]","1"
"6375","RMFRum1BEeWXrA6ju0fv","ek1g","xeqL","2016-08-16 01:41:23.457","2016-08-16 02:45:02.581","1"
"18256","RMFRum1BEeWXrA6ju0fv","iaPr","UlD0","2016-02-15 21:34:00.157","[NULL]","0"
"226466","7A1yFTaREeWWBQrVFXqd","RqkS","Avge","2016-05-04 14:32:38.423","2016-05-04 14:32:38.423","5"
"657785","RMFRum1BEeWXrA6ju0fv","dFoW","UlD0","2016-02-15 00:08:06.284","2016-02-15 00:30:27.709","0"
"419414","7A1yFTaREeWWBQrVFXqd","i73q","6Zdm","2016-09-07 04:56:38.511","2016-09-07 04:56:42.209","0"
"193649","RMFRum1BEeWXrA6ju0fv","X300","6BaZ","2016-03-06 05:07:13.712","2016-03-06 05:07:13.712","2"
"9755","7A1yFTaREeWWBQrVFXqd","AtKA","JpGj","2016-11-10 15:17:41.043","2016-11-10 15:17:41.043","4"
"493750","RMFRum1BEeWXrA6ju0fv","qYDf","xeqL","2016-12-17 21:07:50.907","2016-12-17 21:07:55.603","1"
"563741","7A1yFTaREeWWBQrVFXqd","k4ED","6Zdm","2016-06-07 07:32:32.938","[NULL]","0"
"31655","RMFRum1BEeWXrA6ju0fv","wkAH","xeqL","2016-03-21 08:54:25.142","2016-03-21 08:58:18.322","1"
"18256","RMFRum1BEeWXrA6ju0fv","YkF1","6BaZ","2016-02-15 20:25:49.041","2016-02-15 20:25:49.041","2"
"35610","7A1yFTaREeWWBQrVFXqd","4gKO","VVmL","2016-12-10 17:39:45.093","2016-12-10 17:39:48.161","1"
"647722","GdeNrll1EeSROyIACtiV","qWWF","C36e","2016-01-15 16:16:22.387","2016-01-15 16:24:27.18","2"
"18256","GdeNrll1EeSROyIACtiV","SQDq","VaMv","2016-02-21 03:37:54.805","[NULL]","1"
"518312","7A1yFTaREeWWBQrVFXqd","jxql","xNVL","2016-11-13 19:04:53.633","2016-11-13 19:04:55.856","6"
"253848","RMFRum1BEeWXrA6ju0fv","e284","nCCL","2016-07-06 16:45:05.261","2016-07-06 16:46:38.338","3"
"466207","7A1yFTaREeWWBQrVFXqd","e5jg","xNVL","2016-10-04 13:15:01.185","2016-10-24 13:18:22.403","6"
"335122","7A1yFTaREeWWBQrVFXqd","k4ED","6Zdm","2016-02-03 05:43:32.635","2016-02-03 05:51:59.278","0"
"31655","7A1yFTaREeWWBQrVFXqd","WlvL","AWp2","2016-07-30 15:29:42.075","2016-07-30 15:33:34.596","2"
"376444","7A1yFTaREeWWBQrVFXqd","W0U3","VVmL","2016-04-25 16:50:19.559","2016-04-25 16:50:19.559","1"
"604252","RMFRum1BEeWXrA6ju0fv","9Aep","UlD0","2016-07-08 04:47:51.125","2016-07-08 04:48:38.703","0"
"690924","RMFRum1BEeWXrA6ju0fv","qedl","nCCL","2016-07-05 02:01:36.008","2016-07-05 02:02:52.106","3"
"222138","RMFRum1BEeWXrA6ju0fv","R8pf","xeqL","2016-07-31 21:37:07.211","2016-07-31 21:41:31.001","1"
"131266","7A1yFTaREeWWBQrVFXqd","i73q","JpGj","2016-04-15 17:54:12.856","2016-04-15 17:59:01.842","4"
"664642","7A1yFTaREeWWBQrVFXqd","bDBV","Avge","2016-04-09 09:18:41.399","2016-04-09 09:18:41.399","5"
"35610","7A1yFTaREeWWBQrVFXqd","wuMz","a91A","2016-11-29 20:39:39.971","2016-12-04 17:55:03.072","3"
"428987","RMFRum1BEeWXrA6ju0fv","kz1L","UlD0","2016-01-10 15:15:55.475","2016-01-10 15:22:55.137","0"
"419075","7A1yFTaREeWWBQrVFXqd","5N6c","6Zdm","2016-02-24 18:58:01.187","2016-02-24 18:58:01.187","0"
"253848","RMFRum1BEeWXrA6ju0fv","Wc1F","UlD0","2016-07-16 20:53:08.493","[NULL]","0"
"53694","RMFRum1BEeWXrA6ju0fv","QLz9","6BaZ","2016-07-18 15:04:04.821","2016-07-18 15:05:08.329","2"
"584510","GdeNrll1EeSROyIACtiV","aZ5f","C36e","2016-09-06 09:20:19.017","2016-09-06 09:22:04.929","2"
"657785","RMFRum1BEeWXrA6ju0fv","ek1g","nCCL","2016-01-31 19:16:32.909","2016-01-31 22:44:57.571","3"
"563741","7A1yFTaREeWWBQrVFXqd","5N6c","VVmL","2016-06-07 07:27:11.705","2016-06-07 07:27:13.702","1"
"190277","7A1yFTaREeWWBQrVFXqd","5nLt","AWp2","2016-01-22 19:06:39.624","2016-01-22 19:13:27.062","2"
"190277","GdeNrll1EeSROyIACtiV","aZ5f","VaMv","2016-01-16 16:14:37.794","2016-01-16 16:17:27.649","1"
"466077","RMFRum1BEeWXrA6ju0fv","cnA4","xeqL","2016-05-23 06:20:13.842","2016-05-23 06:20:20.541","1"
"679703","7A1yFTaREeWWBQrVFXqd","KBil","JpGj","2016-01-03 20:27:34.718","2016-01-05 18:47:48.675","4"
"205388","RMFRum1BEeWXrA6ju0fv","OS8h","nCCL","2016-06-08 13:12:08.663","2016-06-08 13:19:13.62","3"
"208049","7A1yFTaREeWWBQrVFXqd","T9R7","Avge","2016-11-28 07:05:30.419","2016-11-28 07:07:45.949","5"
"571878","RMFRum1BEeWXrA6ju0fv","YOBK","xeqL","2016-02-22 16:50:50.317","2016-02-22 16:56:14.404","1"
"418754","7A1yFTaREeWWBQrVFXqd","RO25","JpGj","2016-01-07 04:05:43.657","2016-01-07 04:15:16.794","4"
"518312","7A1yFTaREeWWBQrVFXqd","SFS5","Avge","2016-11-14 12:03:32.801","2016-11-14 12:03:33.77","5"
"193668","RMFRum1BEeWXrA6ju0fv","2VYG","UlD0","2016-11-14 20:24:37.864","2016-11-14 20:33:47.613","0"
"6375","RMFRum1BEeWXrA6ju0fv","YOBK","nCCL","2016-08-16 02:46:36.466","2016-08-18 02:46:47.118","3"
